frame,time,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,left_shoulder_presence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,right_shoulder_presence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,left_elbow_presence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,right_elbow_presence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,left_wrist_presence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,right_wrist_presence,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,left_hip_presence,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,right_hip_presence,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,left_knee_presence,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,right_knee_presence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,left_ankle_presence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,right_ankle_presence
0,0,0.534198671579361,0.5560645461082458,-0.0337002240121364,0.9998835325241088,0.9999616146087646,0.5013072788715363,0.5447313189506531,0.097841091454029,0.9998090863227844,0.9999688863754272,0.49482024908065797,0.5980827212333679,-0.0086167128756642,0.5337274074554443,0.9997887015342712,0.4810370743274689,0.5832621455192566,0.0106451725587248,0.5009715557098389,0.9998828172683716,0.49726819396018984,0.5513096451759338,0.0936845690011978,0.1900299936532974,0.9999791383743286,0.5161209046840668,0.547584056854248,-0.1320421546697616,0.3356012105941772,0.9999839067459106,0.5061504900455475,0.6895663142204285,-0.05354980006814,0.9999752044677734,0.9999977350234984,0.4858035743236542,0.6803609132766724,0.05347715690732,0.9999887943267822,0.9999994039535522,0.4417884171009064,0.7361371517181396,-0.1120412871241569,0.7815423011779785,0.999958872795105,0.42695657908916473,0.7221231460571289,0.0065124775283038,0.187155082821846,0.9999713897705078,0.45977354049682617,0.8618949055671692,-0.1033157184720039,0.8249098658561707,0.9996753931045532,0.4408744275569916,0.8401842713356018,0.033521644771099,0.2806409895420074,0.9999386072158812
1,0,0.5335768818855285,0.5559598207473755,-0.0327878966927528,0.999887764453888,0.99998140335083,0.5013092637062073,0.5452429056167603,0.1005663648247718,0.9998080730438232,0.9999762773513794,0.4940605401992798,0.5980636477470398,-0.006840702611953,0.541958212852478,0.9998664855957032,0.48072845935821534,0.5826115608215332,0.0175433885306119,0.4810962975025177,0.9998635053634644,0.49725628495216373,0.5510742664337158,0.0974190235137939,0.193283274769783,0.9999901056289672,0.5155181586742401,0.5465109944343567,-0.1142950803041458,0.3174321949481964,0.9999830722808838,0.5056188762187958,0.6896078586578369,-0.0526297762989997,0.999975562095642,0.9999984502792358,0.48579745888710024,0.6804176568984985,0.0525762848556041,0.9999887943267822,0.9999995231628418,0.4427550315856933,0.7361931800842285,-0.0891309902071952,0.781503438949585,0.9999817609786988,0.42743248343467716,0.7214611768722534,-0.004130067769438,0.1921484470367431,0.9999886751174928,0.45979236960411074,0.8625832200050354,-0.0629086270928382,0.8237817883491516,0.9997482895851136,0.4408422946929932,0.8399718999862671,0.0276822485029697,0.2814471423625946,0.9999563694000244
2,0,0.5335892736911774,0.5553285479545593,-0.0301387682557106,0.9998772144317628,0.9999397993087769,0.5015067815780639,0.5452308058738708,0.1144117191433906,0.9997923970222472,0.9999587535858154,0.4940670311450958,0.5978593230247498,-0.0063425223343074,0.5334749817848206,0.9997355341911316,0.48085361123085024,0.5827137231826782,0.0319316796958446,0.4601636826992035,0.9998539686203004,0.4968749821186066,0.5501928329467773,0.0991745889186859,0.1905659437179565,0.9999841451644896,0.5155177295207978,0.5462197661399841,-0.1028604209423065,0.3027867376804352,0.9999858140945436,0.5055812180042267,0.6896077394485474,-0.0533788055181503,0.9999728202819824,0.9999966621398926,0.48594143986701965,0.6804189682006836,0.053319402039051,0.9999873638153076,0.9999991655349731,0.44274701178073883,0.736270010471344,-0.0943723917007446,0.7634002566337585,0.9999582767486572,0.4278554409742355,0.7205125093460083,-0.0067881071008741,0.1909063011407852,0.9999815225601196,0.4598233759403229,0.8625361919403076,-0.0757207944989204,0.8081598877906799,0.9995725750923156,0.44083207547664643,0.8394083380699158,0.0173381138592958,0.2783874869346618,0.9999475479125975
3,0,0.5335976421833039,0.5553200840950012,-0.0307326558977365,0.9998654127120972,0.999942183494568,0.5015327453613282,0.545162558555603,0.1138762459158897,0.9997783899307252,0.9999642372131348,0.4941825270652771,0.5968335866928101,-0.0113041521981358,0.5287477374076843,0.99978107213974,0.4809842884540558,0.5832095146179199,0.0312975347042083,0.444063276052475,0.9998817443847656,0.49693576097488407,0.5464516282081604,0.0914990827441215,0.1924392282962799,0.9999850988388062,0.5156093001365661,0.5454689860343933,-0.106120578944683,0.293487012386322,0.9999911785125732,0.5054643273353577,0.6896746158599854,-0.0536357797682285,0.9999714493751526,0.9999974966049194,0.48576897382736206,0.6809836626052856,0.053579144179821,0.9999865293502808,0.9999992847442628,0.4427421569824218,0.7362699508666992,-0.0947517231106758,0.7566994428634644,0.9999706745147704,0.42784986197948455,0.7202330231666565,-0.0077366256155073,0.1987612247467041,0.999987244606018,0.45977847576141356,0.8626425862312317,-0.0758627876639366,0.8041839599609375,0.9997509121894836,0.44065016806125634,0.8394107818603516,0.0187293402850627,0.2854163944721222,0.9999668598175048
4,0,0.5336700081825256,0.5551663041114807,-0.0208249110728502,0.9998628497123718,0.999967098236084,0.5018364250659942,0.545157253742218,0.1300322264432907,0.9997767806053162,0.9999799728393556,0.49420645236968996,0.5960904359817505,-0.0002943699073512,0.5209577679634094,0.9998117089271544,0.48100343942642215,0.5832551717758179,0.0481650307774543,0.4280374050140381,0.9999080896377563,0.49704567790031434,0.545515239238739,0.1089790165424346,0.1899500787258148,0.9999871253967284,0.5156134307384491,0.5450359582901001,-0.0882788971066474,0.2822933197021484,0.9999921321868896,0.5054677605628968,0.6896404027938843,-0.0542946234345436,0.9999702572822572,0.9999980926513672,0.4859185874462128,0.6805869340896606,0.0542281679809093,0.9999858736991882,0.9999995231628418,0.44302290380001064,0.7362873554229736,-0.0967835187911987,0.7484477162361145,0.9999732971191406,0.4280656456947326,0.7197020649909973,-0.0083641353994607,0.2020860314369201,0.99998939037323,0.4599837720394135,0.8634523749351501,-0.0811914652585983,0.7956774234771729,0.9997745156288148,0.44030995666980743,0.839336097240448,0.0141618307679891,0.2878834307193756,0.9999673366546632
5,0,0.5337065935134888,0.5551360845565796,-0.0220701601356267,0.9998540282249452,0.9999494552612304,0.5018444180488587,0.5449773073196411,0.1252906024456024,0.9997661113739014,0.9999688863754272,0.494161981344223,0.5954806208610535,-0.0014727655798196,0.5113392472267151,0.9997710585594176,0.4810190498828888,0.5834469795227051,0.0426936596632003,0.4124993085861206,0.9998897314071656,0.49713268876075745,0.5441275835037231,0.1055968478322029,0.1869090050458908,0.9999831914901732,0.5156309187412262,0.5446668267250061,-0.0944302529096603,0.2734189033508301,0.9999911785125732,0.5053625106811523,0.6895365715026855,-0.054460447281599,0.9999687075614928,0.999997615814209,0.4858854353427887,0.6805863380432129,0.0543932430446147,0.9999849796295166,0.9999994039535522,0.4429191559553146,0.7362635731697083,-0.0974177122116088,0.743028461933136,0.999971866607666,0.42813573181629183,0.7188482880592346,-0.0086094830185174,0.2057159841060638,0.9999881982803344,0.45998355746269226,0.8634598255157471,-0.0832858309149742,0.7916452288627625,0.999749481678009,0.44028002321720117,0.8388018608093262,0.0104721086099743,0.2914732694625854,0.9999665021896362
6,0,0.5338070690631866,0.5551030039787292,-0.0237310770899057,0.999853253364563,0.9999641180038452,0.5019742369651795,0.544887125492096,0.1254661232233047,0.9997628331184388,0.9999737739562988,0.494166111946106,0.5946767330169678,-0.0020051475148648,0.5180464386940002,0.999842643737793,0.4811988651752472,0.5838844180107117,0.0422535315155983,0.3990910351276397,0.9998987913131714,0.4970990002155304,0.5435099601745605,0.103755809366703,0.1933320462703704,0.9999901056289672,0.5156342446804046,0.5445604920387268,-0.0983313620090484,0.2660114765167236,0.999990463256836,0.5052808642387391,0.6894704699516296,-0.0547894872725009,0.9999682307243348,0.9999980926513672,0.48588146567344664,0.6804120540618896,0.0547215342521667,0.9999845623970032,0.9999994039535522,0.44288023710250857,0.7362589240074158,-0.0968647971749305,0.7406235933303833,0.9999749660491944,0.42818173170089724,0.7187178730964661,-0.0076667130924761,0.2074594050645828,0.9999874830245972,0.459980446100235,0.8634045124053955,-0.0833731442689895,0.7896137833595276,0.9997937083244324,0.4400190442800522,0.8385566473007202,0.014596801251173,0.2933670282363891,0.9999675750732422
7,0,0.5338466584682465,0.5549420118331909,-0.0203848574310541,0.9998481273651124,0.9999560117721558,0.5019422113895416,0.5448364615440369,0.130094900727272,0.9997541308403016,0.9999706745147704,0.49410935640335085,0.5939155220985413,-0.0006396743119694,0.5141966938972473,0.9997954964637756,0.48121560215950016,0.5838940739631653,0.0463539324700832,0.384902685880661,0.9998989105224608,0.49708988070487975,0.5434971451759338,0.1061091795563697,0.1915151178836822,0.9999845027923584,0.5156987249851227,0.5444439053535461,-0.0922618880867958,0.256786048412323,0.9999892711639404,0.5052374124526978,0.6894289255142212,-0.0551594719290733,0.9999672770500184,0.9999977350234984,0.48580663204193114,0.6804161071777344,0.0550854951143264,0.9999840259552002,0.9999994039535522,0.44282324016094204,0.7361272573471069,-0.0979700610041618,0.7407657504081726,0.9999717473983764,0.4282035648822784,0.7177892327308655,-0.0069531467743217,0.2130300253629684,0.9999871253967284,0.4600186407566071,0.863368809223175,-0.0919242054224014,0.7886154651641846,0.999732792377472,0.43995735347270964,0.8384061455726624,0.0077181598171591,0.3002121448516845,0.9999613761901855
8,0,0.5339040040969849,0.5548999309539795,-0.0218467991799116,0.999847173690796,0.999963641166687,0.5020383417606354,0.5448305606842041,0.1307360678911209,0.9997501373291016,0.9999743700027466,0.4940028727054596,0.5931093692779541,-0.001438176841475,0.5177620649337769,0.999829888343811,0.4813708484172821,0.5840436816215515,0.0472580976784229,0.3693419396877289,0.9998968839645386,0.49702078700065616,0.5436620712280273,0.1061199456453323,0.1927527636289596,0.9999868869781494,0.515695184469223,0.5444574356079102,-0.0925722867250442,0.2452437877655029,0.9999877214431764,0.5052125215530395,0.6893712878227234,-0.0557223036885261,0.9999669194221495,0.9999980926513672,0.48580850958824157,0.6803131103515625,0.0556462444365024,0.9999836683273317,0.9999994039535522,0.4427529126405716,0.7361218333244324,-0.0980457961559295,0.74314945936203,0.9999743700027466,0.4282119065523147,0.7178027629852295,-0.0062967254780232,0.2133512198925018,0.99998676776886,0.4600244343280792,0.8633584976196289,-0.0919242650270462,0.790539026260376,0.9997729659080504,0.43988485336303706,0.8382588624954224,0.0115599241107702,0.3011600971221924,0.9999639987945556
9,0,0.5339607059955597,0.5548189878463745,-0.0197062604129314,0.9998418688774108,0.9999545812606812,0.5019603967666626,0.5447365641593933,0.1306211352348327,0.999740183353424,0.9999678134918212,0.49399166107177733,0.5928782820701599,0.0001818705204641,0.5128313899040222,0.99981027841568,0.48137428164482116,0.5840502977371216,0.0476304106414318,0.3576667010784149,0.9998949766159058,0.4969741702079773,0.5436564683914185,0.1078913733363151,0.1908793002367019,0.999984622001648,0.5157806396484376,0.5443634390830994,-0.0898460894823074,0.2379204183816909,0.9999898672103882,0.505146861076355,0.6893689632415771,-0.0557014234364032,0.999966025352478,0.9999977350234984,0.48571495413780214,0.6803244948387146,0.0556253790855407,0.9999831318855286,0.9999994039535522,0.4427392065525055,0.7360984086990356,-0.0983429104089737,0.740301787853241,0.9999719858169556,0.42823765575885775,0.7174068093299866,-0.0079562114551663,0.2164577841758728,0.9999871253967284,0.4600905776023865,0.863353967666626,-0.0921533778309822,0.7877398133277893,0.9997568726539612,0.439820721745491,0.8382399082183838,0.0083669573068618,0.3044877350330353,0.9999630451202391
